slide_id,fold_ids,num_folds,status,low_h5_path,high_h5_path,n_low,n_high,low_x_min,low_x_max,low_y_min,low_y_max,low_range_x,low_range_y,high_x_min,high_x_max,high_y_min,high_y_max,high_range_x,high_range_y,range_ratio_x,range_ratio_y
25018453B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018453B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018453B2.h5,168,2250,8064.0,100769.0,10912.0,66881.0,92705.0,55969.0,8064.0,102817.0,10912.0,68929.0,94753.0,58017.0,1.0220915808208835,1.0365916846825922
25018457B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018457B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018457B2.h5,282,4148,7856.0,141621.0,4384.0,74201.0,133765.0,69817.0,7856.0,144693.0,4384.0,77273.0,136837.0,72889.0,1.022965648712294,1.044000744804274
25018478B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018478B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018478B2.h5,229,3256,8032.0,130386.0,512.0,65040.0,122354.0,64528.0,8032.0,132434.0,512.0,68112.0,124402.0,67600.0,1.016738316687644,1.0476072402677907
25018571B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018571B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018571B2.h5,339,4925,7664.0,145410.0,5168.0,76256.0,137746.0,71088.0,7664.0,146434.0,5168.0,77611.0,138770.0,72443.0,1.0074339726743426,1.0190608822867433
25018584B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018584B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018584B.h5,246,3393,8144.0,140402.0,6576.0,62992.0,132258.0,56416.0,8144.0,144498.0,6576.0,67088.0,136354.0,60512.0,1.0309697712047665,1.0726035167328418
25018592B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018592B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018592B.h5,98,1359,7552.0,86341.0,21105.0,62065.0,78789.0,40960.0,7552.0,89413.0,21105.0,64113.0,81861.0,43008.0,1.0389902143700263,1.05
25018910B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018910B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018910B2.h5,145,2088,7712.0,94263.0,6417.0,70178.0,86551.0,63761.0,7712.0,96311.0,6417.0,71202.0,88599.0,64785.0,1.0236623493662695,1.0160599739652765
25018956B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25018956B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018956B3.h5,108,1526,7680.0,88097.0,6417.0,49298.0,80417.0,42881.0,7680.0,91169.0,6417.0,51346.0,83489.0,44929.0,1.038200877923822,1.0477600802220097
25019081B3,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019081B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019081B3.h5,301,4444,8528.0,112294.0,2640.0,81088.0,103766.0,78448.0,8528.0,114342.0,2640.0,85184.0,105814.0,82544.0,1.0197367153017367,1.0522129308586579
25019094B8,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019094B8.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019094B8.h5,265,3900,7664.0,139047.0,2720.0,71489.0,131383.0,68769.0,7664.0,142119.0,2720.0,73537.0,134455.0,70817.0,1.023382020504936,1.0297808605621719
25019102B4,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019102B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019102B4.h5,312,4517,10096.0,133578.0,6240.0,79968.0,123482.0,73728.0,10096.0,138698.0,6240.0,83040.0,128602.0,76800.0,1.0414635331465314,1.0416666666666667
25019107B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019107B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019107B.h5,235,3417,7696.0,100066.0,736.0,72897.0,92370.0,72161.0,7696.0,104162.0,736.0,74945.0,96466.0,74209.0,1.0443434015372957,1.0283809814165545
25019273B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019273B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019273B.h5,379,5410,8032.0,135202.0,6768.0,84497.0,127170.0,77729.0,8032.0,138274.0,6768.0,86545.0,130242.0,79777.0,1.0241566407171503,1.0263479525016403
25019283B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019283B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019283B2.h5,166,2178,7680.0,99440.0,7712.0,74134.0,91760.0,66422.0,7680.0,101488.0,7712.0,76182.0,93808.0,68470.0,1.0223190932868351,1.0308331576887175
25019284B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019284B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019284B2.h5,244,3526,8016.0,102487.0,6448.0,72097.0,94471.0,65649.0,8016.0,104535.0,6448.0,75169.0,96519.0,68721.0,1.0216786103672026,1.0467943152218617
25019294B1,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019294B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019294B1.h5,35,453,7616.0,63874.0,33364.0,61108.0,56258.0,27744.0,7616.0,67970.0,33364.0,62132.0,60354.0,28768.0,1.0728074229442923,1.0369088811995386
25019294B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019294B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019294B2.h5,38,464,7729.0,56106.0,14417.0,39249.0,48377.0,24832.0,7729.0,59178.0,13905.0,43345.0,51449.0,29440.0,1.0635012505942907,1.1855670103092784
25019335B6,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019335B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019335B6.h5,150,1992,8528.0,93522.0,11728.0,69904.0,84994.0,58176.0,8528.0,95570.0,11728.0,71952.0,87042.0,60224.0,1.0240958185283666,1.0352035203520351
25019339B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019339B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019339B2.h5,227,3354,7728.0,104245.0,4112.0,69553.0,96517.0,65441.0,7728.0,105269.0,4112.0,73649.0,97541.0,69537.0,1.0106095299273703,1.0625907305817455
25019339B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019339B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019339B3.h5,211,3018,7776.0,96117.0,7808.0,69617.0,88341.0,61809.0,7776.0,97141.0,7808.0,73713.0,89365.0,65905.0,1.0115914467800908,1.066268666375447
25019352B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019352B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019352B2.h5,232,3152,7696.0,119024.0,7217.0,67042.0,111328.0,59825.0,7696.0,121072.0,7217.0,69090.0,113376.0,61873.0,1.0183960908306984,1.0342331801086502
25019376B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019376B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019376B2.h5,412,6083,7632.0,145122.0,6288.0,84112.0,137490.0,77824.0,7632.0,149218.0,6288.0,86160.0,141586.0,79872.0,1.0297912575460033,1.0263157894736843
25019379B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019379B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019379B.h5,219,3103,13184.0,135334.0,2960.0,71394.0,122150.0,68434.0,13184.0,137558.0,2960.0,75490.0,124374.0,72530.0,1.0182071223905034,1.05985328930064
25019384B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019384B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019384B2.h5,226,3241,7680.0,131171.0,6800.0,80034.0,123491.0,73234.0,7680.0,135267.0,6800.0,81058.0,127587.0,74258.0,1.0331684090338566,1.0139825763989403
25019457B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019457B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019457B2.h5,192,2629,7680.0,107985.0,13472.0,77072.0,100305.0,63600.0,7680.0,112081.0,13472.0,77072.0,104401.0,63600.0,1.040835451871791,1.0
25019468B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019468B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019468B2.h5,185,2556,8192.0,128982.0,6768.0,81508.0,120790.0,74740.0,8192.0,132054.0,6768.0,85604.0,123862.0,78836.0,1.0254325689212682,1.0548033181696548
25019474B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019474B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019474B2.h5,251,3619,7728.0,125512.0,6816.0,74648.0,117784.0,67832.0,7728.0,128584.0,6816.0,78744.0,120856.0,71928.0,1.026081640969911,1.0603844793018045
25019503B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019503B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019503B.h5,109,1589,62049.0,140370.0,8401.0,45265.0,78321.0,36864.0,62049.0,141394.0,8401.0,47313.0,79345.0,38912.0,1.0130743989479194,1.0555555555555556
25019508B4,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019508B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019508B4.h5,178,2594,8288.0,110421.0,6753.0,60690.0,102133.0,53937.0,8288.0,111445.0,6753.0,61714.0,103157.0,54961.0,1.0100261423829713,1.0189851122606004
25019621B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019621B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019621B2.h5,124,1765,7696.0,107446.0,15457.0,72801.0,99750.0,57344.0,7696.0,111542.0,15457.0,73825.0,103846.0,58368.0,1.041062656641604,1.0178571428571428
25019621B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019621B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019621B4.h5,181,2623,8128.0,92919.0,6160.0,75473.0,84791.0,69313.0,8128.0,97015.0,6160.0,76497.0,88887.0,70337.0,1.0483070137160784,1.014773563400805
25019629B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019629B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019629B2.h5,166,2187,8144.0,113139.0,6464.0,64865.0,104995.0,58401.0,8144.0,114163.0,6464.0,65889.0,106019.0,59425.0,1.0097528453735891,1.0175339463365354
25019675B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019675B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019675B2.h5,172,2526,9489.0,96631.0,14801.0,76050.0,87142.0,61249.0,9489.0,98679.0,14801.0,77074.0,89190.0,62273.0,1.0235018705102017,1.0167186403043316
25019705B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019705B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019705B2.h5,276,4073,7664.0,124432.0,3120.0,70673.0,116768.0,67553.0,7664.0,125456.0,3120.0,71697.0,117792.0,68577.0,1.0087695258975062,1.0151584681657366
25019716B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019716B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019716B2.h5,186,2594,8161.0,93704.0,7360.0,72208.0,85543.0,64848.0,8161.0,100733.0,8384.0,75280.0,92572.0,66896.0,1.0821692014542394,1.0315815445349124
25019773B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019773B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019773B3.h5,139,1993,7569.0,99001.0,6513.0,48033.0,91432.0,41520.0,7569.0,101049.0,6513.0,50081.0,93480.0,43568.0,1.0223991600314988,1.049325626204239
25019776B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019776B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019776B2.h5,287,4229,7616.0,112256.0,10304.0,71744.0,104640.0,61440.0,7616.0,115328.0,10304.0,73792.0,107712.0,63488.0,1.0293577981651376,1.0333333333333334
25019790B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019790B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019790B2.h5,438,6505,8176.0,152632.0,6240.0,79009.0,144456.0,72769.0,8176.0,157752.0,6240.0,80033.0,149576.0,73793.0,1.0354433183806835,1.0140719262323241
25019806B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25019806B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019806B2.h5,220,3141,7776.0,136218.0,1424.0,71795.0,128442.0,70371.0,7776.0,141338.0,1424.0,72819.0,133562.0,71395.0,1.0398623503215458,1.0145514487501954
25020232B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020232B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020232B.h5,341,4933,7520.0,137843.0,6672.0,76929.0,130323.0,70257.0,7520.0,140915.0,6672.0,80001.0,133395.0,73329.0,1.0235722013765798,1.0437251804090695
25020257B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020257B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020257B2.h5,287,4243,7616.0,128564.0,12673.0,77010.0,120948.0,64337.0,7616.0,131636.0,12673.0,79058.0,124020.0,66385.0,1.0253993451731322,1.0318323826103175
25020263B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020263B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020263B2.h5,348,4827,7632.0,148375.0,7072.0,81200.0,140743.0,74128.0,7632.0,150423.0,7072.0,82224.0,142791.0,75152.0,1.0145513453599824,1.013813943449169
25020282B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020282B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020282B2.h5,342,5158,56674.0,178934.0,1968.0,76256.0,122260.0,74288.0,56674.0,185273.0,1968.0,79792.0,128599.0,77824.0,1.0518485195485032,1.047598535429679
25020291B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020291B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020291B2.h5,159,2136,8928.0,123190.0,16818.0,63122.0,114262.0,46304.0,8928.0,124214.0,15857.0,67218.0,115286.0,51361.0,1.008961859585864,1.109213026952315
25020353B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020353B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020353B2.h5,94,1279,11633.0,104215.0,19408.0,64832.0,92582.0,45424.0,11633.0,107287.0,13984.0,65856.0,95654.0,51872.0,1.033181395951697,1.141951391334977
25020556B4,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020556B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020556B4.h5,152,2208,7728.0,100004.0,10865.0,67937.0,92276.0,57072.0,7728.0,101028.0,10865.0,67937.0,93300.0,57072.0,1.011097143352551,1.0
25020573B3,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020573B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020573B3.h5,286,4278,15137.0,138172.0,3888.0,76121.0,123035.0,72233.0,15137.0,143532.0,3888.0,79193.0,128395.0,75305.0,1.0435648392733774,1.042529037974333
25020714B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020714B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020714B2.h5,515,7718,7856.0,160772.0,1056.0,80672.0,152916.0,79616.0,7856.0,162104.0,1056.0,81696.0,154248.0,80640.0,1.008710664678647,1.0128617363344052
25020714B4,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020714B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020714B4.h5,340,4936,7888.0,139720.0,6800.0,78610.0,131832.0,71810.0,7888.0,141768.0,6800.0,80658.0,133880.0,73858.0,1.0155349232356332,1.0285197047764936
25020717B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020717B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020717B2.h5,219,3029,7584.0,128546.0,3056.0,81953.0,120962.0,78897.0,7584.0,134690.0,3056.0,84001.0,127106.0,80945.0,1.0507928109654272,1.0259578944700052
25020760B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020760B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020760B3.h5,319,4559,11552.0,141058.0,0.0,76144.0,129506.0,76144.0,11552.0,142082.0,0.0,79448.0,130530.0,79448.0,1.007906969561256,1.0433914687959656
25020799B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020799B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020799B3.h5,324,4645,7632.0,154901.0,5552.0,74569.0,147269.0,69017.0,7632.0,157877.0,5552.0,77641.0,150245.0,72089.0,1.0202079188423905,1.0445107727081733
25020799B5,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25020799B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020799B5.h5,282,3920,7824.0,142151.0,7408.0,75640.0,134327.0,68232.0,7824.0,144199.0,7408.0,78712.0,136375.0,71304.0,1.015246376380028,1.045022863172705
25021120B4,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021120B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021120B4.h5,281,4056,8448.0,128550.0,1712.0,73168.0,120102.0,71456.0,8448.0,131958.0,1712.0,78152.0,123510.0,76440.0,1.0283758805015737,1.0697492163009403
25021164B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021164B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021164B2.h5,355,5257,10448.0,139962.0,3392.0,77120.0,129514.0,73728.0,10448.0,144058.0,3392.0,79184.0,133610.0,75792.0,1.0316259246104669,1.0279947916666667
25021171B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021171B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021171B2.h5,136,1875,10176.0,87572.0,14848.0,71600.0,77396.0,56752.0,10176.0,89620.0,14848.0,71600.0,79444.0,56752.0,1.0264613158302756,1.0
25021196B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021196B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021196B2.h5,120,1453,7888.0,103637.0,6432.0,56721.0,95749.0,50289.0,7888.0,105685.0,6432.0,58769.0,97797.0,52337.0,1.0213892573290582,1.040724611744119
25021197B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021197B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021197B2.h5,228,3106,9296.0,129228.0,5904.0,77985.0,119932.0,72081.0,9296.0,129239.0,5904.0,79009.0,119943.0,73105.0,1.000091718640563,1.014206240201995
25021260B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021260B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021260B2.h5,260,3839,10464.0,133445.0,4768.0,74305.0,122981.0,69537.0,10464.0,137541.0,4768.0,77448.0,127077.0,72680.0,1.0333059578308845,1.0451989588276744
25021277B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021277B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021277B3.h5,121,1635,7712.0,108071.0,6736.0,62480.0,100359.0,55744.0,7712.0,109095.0,6736.0,67600.0,101383.0,60864.0,1.0102033699020516,1.0918484500574053
25021277B4,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021277B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021277B4.h5,89,1059,7584.0,112617.0,6368.0,55138.0,105033.0,48770.0,7584.0,114665.0,6368.0,58210.0,107081.0,51842.0,1.019498633762722,1.0629895427516916
25021291B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021291B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021291B2.h5,267,3862,7520.0,128994.0,4384.0,72768.0,121474.0,68384.0,7520.0,135138.0,4384.0,75984.0,127618.0,71600.0,1.0505787246653604,1.0470285446888161
25021419B1,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021419B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021419B1.h5,317,4554,7808.0,178056.0,2800.0,75273.0,170248.0,72473.0,7808.0,181128.0,2800.0,75273.0,173320.0,72473.0,1.0180442648371788,1.0
25021421B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021421B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021421B2.h5,337,4940,7664.0,144113.0,848.0,72272.0,136449.0,71424.0,7664.0,147185.0,848.0,73296.0,139521.0,72448.0,1.0225139062946595,1.014336917562724
25021474B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021474B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021474B.h5,171,2233,7600.0,119152.0,5552.0,78385.0,111552.0,72833.0,7600.0,120176.0,5552.0,80433.0,112576.0,74881.0,1.0091795754446358,1.0281191218266446
25021481B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021481B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021481B2.h5,170,2451,7536.0,103032.0,11489.0,68833.0,95496.0,57344.0,7536.0,105080.0,11489.0,69857.0,97544.0,58368.0,1.0214459244366256,1.0178571428571428
25021487B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021487B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021487B.h5,240,3366,9760.0,115190.0,2992.0,70648.0,105430.0,67656.0,9760.0,117238.0,2992.0,74744.0,107478.0,71752.0,1.0194252110405009,1.0605415632020812
25021538B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021538B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021538B2.h5,269,3677,10881.0,128619.0,6720.0,80209.0,117738.0,73489.0,10881.0,128619.0,6720.0,86353.0,117738.0,79633.0,1.0,1.083604348950183
25021554B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021554B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021554B2.h5,270,3937,11120.0,120938.0,7264.0,75704.0,109818.0,68440.0,11120.0,125530.0,7264.0,78776.0,114410.0,71512.0,1.0418146387659581,1.0448860315604909
25021555B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021555B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021555B2.h5,56,654,7648.0,95968.0,6593.0,47553.0,88320.0,40960.0,7648.0,99040.0,6593.0,50706.0,91392.0,44113.0,1.0347826086956522,1.0769775390625
25021558B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021558B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021558B2.h5,79,1047,7680.0,96531.0,6337.0,38418.0,88851.0,32081.0,7680.0,98579.0,6337.0,41490.0,90899.0,35153.0,1.0230498249879012,1.095757613540725
25021575B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021575B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021575B4.h5,95,1255,7728.0,90833.0,7120.0,43984.0,83105.0,36864.0,7728.0,91857.0,7120.0,46032.0,84129.0,38912.0,1.0123217616268576,1.0555555555555556
25021622B4,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021622B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021622B4.h5,139,1976,7697.0,94760.0,8593.0,57745.0,87063.0,49152.0,7697.0,98856.0,8593.0,61458.0,91159.0,52865.0,1.0470463916933714,1.0755411783854167
25021640B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021640B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021640B3.h5,392,5874,8336.0,133113.0,6784.0,80545.0,124777.0,73761.0,8336.0,134137.0,6784.0,86522.0,125801.0,79738.0,1.0082066406469141,1.0810319816705305
25021658B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021658B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021658B3.h5,245,3291,7920.0,127500.0,6160.0,63361.0,119580.0,57201.0,7920.0,129548.0,6160.0,65409.0,121628.0,59249.0,1.0171266098009701,1.0358035698676598
25021662B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021662B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021662B2.h5,243,3524,46001.0,165540.0,4352.0,73928.0,119539.0,69576.0,46001.0,168612.0,4352.0,74952.0,122611.0,70600.0,1.0256987259388148,1.0147177187535932
25021665B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021665B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021665B2.h5,167,1990,7552.0,133803.0,5872.0,74792.0,126251.0,68920.0,7552.0,136875.0,5872.0,78888.0,129323.0,73016.0,1.0243324805348077,1.0594312246082414
25021665B3,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021665B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021665B3.h5,242,2896,7840.0,140979.0,6177.0,76509.0,133139.0,70332.0,7840.0,143283.0,6177.0,77533.0,135443.0,71356.0,1.017305222361592,1.0145595177159756
25021667B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021667B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021667B2.h5,244,3355,7648.0,130389.0,7120.0,75795.0,122741.0,68675.0,7648.0,131413.0,7120.0,80915.0,123765.0,73795.0,1.0083427705493682,1.0745540589734255
25021668B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25021668B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021668B2.h5,174,2528,7744.0,104640.0,6864.0,74650.0,96896.0,67786.0,7744.0,113728.0,6208.0,76698.0,105984.0,70490.0,1.0937912813738442,1.039890242823002
